CustomerID,CustomerHealthScore,CustomerHealthScore_Heuristic,HealthBand,CustomerActivityScore,CustomerEngagementScore,RiskCategory
18252,32.7,49.76,High Risk,50.41,66.23,High
12875,31.22,47.16,High Risk,49.01,35.85,Critical
13375,55.93,33.19,Moderate,38.85,32.98,Medium
17655,81.54,73.97,VIP,72.47,57.03,Low
17236,76.54,65.74,Healthy,64.13,69.13,Low
17004,70.21,55.66,Healthy,57.21,39.51,Low
17540,78.66,69.08,Healthy,67.65,56.57,Low
13039,30.67,44.97,High Risk,46.55,60.71,High
17321,75.84,65.13,Healthy,64.18,60.01,Low
16979,76.35,64.88,Healthy,64.48,55.77,Low
15771,26.73,39.8,High Risk,42.54,56.66,Critical
17341,81.19,73.94,VIP,72.4,48.08,Low
16527,57.91,36.74,Moderate,41.92,32.98,Medium
16435,29.7,44.6,High Risk,46.72,63.64,High
15373,85.86,80.49,VIP,77.0,68.37,Low
13462,73.5,60.83,Healthy,60.4,53.44,Low
16807,31.31,47.21,High Risk,48.99,51.89,High
13857,79.8,70.44,Healthy,68.18,71.35,Low
14255,17.9,26.26,Critical,32.72,32.98,Critical
17984,76.85,65.97,Healthy,64.88,52.93,Low
17878,69.66,54.22,Healthy,55.88,60.22,Low
16586,62.07,43.44,Healthy,46.45,33.18,Medium
13965,31.14,46.66,High Risk,48.49,48.56,High
14829,82.59,75.03,VIP,72.79,65.13,Low
16699,83.74,77.14,VIP,73.82,70.36,Low
13723,78.76,68.8,Healthy,66.97,66.5,Low
13821,75.67,65.54,Healthy,64.47,53.55,Low
14693,74.12,62.02,Healthy,60.78,71.08,Low
13939,69.86,55.93,Healthy,56.05,51.87,Low
15186,31.16,46.75,High Risk,48.54,50.59,High
12577,81.31,72.89,VIP,70.53,59.78,Low
13559,25.74,38.33,High Risk,41.93,39.63,Critical
15176,15.56,20.64,Critical,27.75,32.98,Critical
16130,71.57,57.95,Healthy,57.8,57.56,Low
14585,79.41,69.44,Healthy,67.85,66.5,Low
14643,26.92,39.28,High Risk,41.98,52.2,Critical
12862,64.64,46.75,Healthy,49.28,41.33,Medium
14276,74.03,61.62,Healthy,60.99,58.42,Low
14479,81.58,74.68,VIP,72.94,43.71,Low
14538,29.14,43.46,High Risk,45.62,49.18,Critical
16016,84.09,77.99,VIP,75.31,63.75,Low
17695,73.53,60.79,Healthy,60.78,47.24,Low
12543,55.28,32.52,Moderate,38.11,32.98,Medium
14510,78.48,68.78,Healthy,67.76,56.26,Low
14230,67.17,50.98,Healthy,52.18,52.04,Low
15882,86.38,81.46,VIP,77.72,66.03,Low
17369,21.19,31.8,High Risk,37.46,32.98,Critical
14114,78.13,67.33,Healthy,65.59,65.85,Low
14454,82.54,75.25,VIP,72.52,59.7,Low
13591,69.38,55.15,Healthy,55.28,54.09,Low
13919,64.6,46.9,Healthy,49.36,36.64,Medium
18071,86.23,81.67,VIP,78.12,59.43,Low
17456,77.96,68.42,Healthy,68.18,38.89,Low
16214,56.39,34.41,Moderate,39.71,32.98,Medium
17290,82.16,74.78,VIP,71.83,67.29,Low
12525,30.31,45.22,High Risk,47.09,52.1,High
12694,58.22,37.39,Moderate,42.31,32.98,Medium
13497,85.05,79.41,VIP,76.12,59.14,Low
17268,73.33,59.94,Healthy,58.63,73.04,Low
17531,24.97,37.45,High Risk,41.06,38.89,Critical
15708,80.5,71.72,VIP,70.26,53.06,Low
16254,77.15,67.66,Healthy,66.7,45.08,Low
13204,13.53,18.93,Critical,26.13,32.98,Critical
14443,76.33,66.15,Healthy,66.15,47.67,Low
16471,73.46,61.18,Healthy,61.02,41.37,Low
15084,72.88,60.81,Healthy,61.47,32.23,Low
12425,55.2,32.41,Moderate,37.91,32.98,Medium
18193,72.66,60.09,Healthy,60.83,42.32,Low
17515,78.07,67.71,Healthy,65.84,67.04,Low
15468,62.96,45.02,Healthy,48.93,32.98,Medium
15906,78.98,69.29,Healthy,68.1,54.93,Low
16340,62.14,43.77,Healthy,46.54,36.96,Medium
15268,30.23,46.17,High Risk,47.86,53.7,High
13587,66.17,48.78,Healthy,50.14,48.95,Low
14553,73.12,60.28,Healthy,59.67,63.21,Low
14715,69.36,53.91,Healthy,54.09,55.3,Low
12675,24.85,35.85,High Risk,39.59,50.19,Critical
18085,79.08,69.91,Healthy,68.61,45.04,Low
12505,60.91,40.46,Healthy,44.9,32.98,Medium
15430,27.59,40.9,High Risk,43.99,42.45,Critical
15822,33.06,49.49,High Risk,50.21,57.53,High
12778,72.54,59.71,Healthy,59.67,46.59,Low
14615,78.07,67.64,Healthy,65.73,67.18,Low
16292,79.5,70.4,Healthy,68.49,56.27,Low
12767,67.41,52.06,Healthy,55.03,32.98,Low
15177,58.02,36.18,Moderate,41.13,32.98,Medium
12874,71.31,57.82,Healthy,58.77,33.69,Low
17585,66.17,49.14,Healthy,50.4,58.14,Low
16889,72.36,59.32,Healthy,59.3,48.29,Low
17950,87.43,83.48,VIP,79.31,65.57,Low
16359,84.6,78.66,VIP,74.89,73.08,Low
14994,80.42,72.04,VIP,69.53,63.2,Low
13778,30.32,45.43,High Risk,47.13,51.5,High
17544,74.73,61.83,Healthy,61.47,70.89,Low
15826,17.36,24.72,Critical,31.06,32.98,Critical
16199,80.4,72.09,VIP,69.11,56.2,Low
18149,74.02,61.85,Healthy,60.95,56.06,Low
14512,79.83,71.52,Healthy,69.05,55.3,Low
13539,71.62,58.27,Healthy,57.81,58.91,Low
15192,81.75,74.4,VIP,72.45,44.25,Low
17020,24.49,36.41,High Risk,39.98,37.53,Critical
16372,70.32,56.56,Healthy,56.83,46.93,Low
14544,20.06,30.28,High Risk,35.9,32.98,Critical
15117,65.22,48.77,Healthy,50.01,47.31,Low
15792,67.66,52.8,Healthy,54.3,32.75,Low
13863,31.54,47.05,High Risk,48.49,50.92,High
16661,32.12,46.94,High Risk,47.87,60.13,High
12396,15.35,20.03,Critical,26.91,32.98,Critical
13465,61.66,42.69,Healthy,45.44,35.11,Medium
14723,86.43,81.67,VIP,77.44,70.11,Low
13288,70.81,56.42,Healthy,55.8,61.93,Low
16975,68.24,53.1,Healthy,53.76,54.48,Low
12745,30.32,45.57,High Risk,47.17,43.36,Critical
14573,83.23,77.47,VIP,74.2,58.48,Low
12909,68.31,52.8,Healthy,53.49,45.79,Low
17862,74.66,63.88,Healthy,63.18,47.89,Low
15734,62.78,44.23,Healthy,46.76,37.05,Medium
15579,75.86,64.38,Healthy,63.61,57.1,Low
17322,82.27,74.92,VIP,71.95,59.62,Low
14605,80.96,73.25,VIP,70.84,52.75,Low
16915,79.86,70.45,Healthy,68.02,65.73,Low
17363,73.5,59.94,Healthy,59.71,59.42,Low
12998,30.74,45.19,High Risk,46.8,48.7,High
14568,56.17,34.09,Moderate,39.14,32.98,Medium
13872,28.8,43.34,High Risk,45.17,46.88,Critical
12368,16.07,21.6,Critical,28.21,32.98,Critical
13304,31.95,47.96,High Risk,49.21,46.3,High
14061,29.5,44.34,High Risk,46.03,48.42,High
14379,69.57,54.69,Healthy,55.86,39.28,Low
12553,71.27,57.62,Healthy,58.42,45.21,Low
14839,69.1,54.23,Healthy,54.68,44.56,Low
14665,63.98,46.1,Healthy,48.33,33.82,Medium
13402,79.07,70.34,Healthy,68.76,47.08,Low
18241,72.3,59.18,Healthy,58.47,59.11,Low
13300,70.26,56.24,Healthy,57.19,33.27,Low
15807,66.6,50.54,Healthy,52.2,32.28,Low
13787,34.14,51.75,High Risk,51.96,55.85,High
18236,80.5,71.46,VIP,68.59,68.41,Low
17871,74.61,63.27,Healthy,62.03,53.93,Low
18062,74.96,63.31,Healthy,62.59,42.75,Low
16138,76.99,67.29,Healthy,66.06,42.71,Low
14754,70.46,56.64,Healthy,56.22,54.84,Low
14199,68.73,52.95,Healthy,53.51,55.24,Low
14969,13.86,19.14,Critical,25.98,32.98,Critical
15661,82.96,75.67,VIP,72.25,64.39,Low
16774,71.37,57.13,Healthy,56.63,55.78,Low
16987,80.08,71.93,VIP,69.58,49.99,Low
17578,37.66,55.25,High Risk,54.37,75.77,High
14414,67.77,52.4,Healthy,55.07,32.98,Low
14853,68.52,52.92,Healthy,53.45,50.2,Low
13295,77.65,67.73,Healthy,66.4,46.76,Low
16895,69.13,53.93,Healthy,53.8,58.09,Low
14427,25.68,38.69,High Risk,41.76,38.85,Critical
15710,58.44,37.89,Moderate,42.35,32.98,Medium
13249,77.01,67.15,Healthy,64.75,51.19,Low
14619,17.56,25.9,Critical,31.85,32.98,Critical
17990,76.42,65.87,Healthy,64.76,43.85,Low
16266,75.08,63.54,Healthy,61.38,73.62,Low
13996,70.95,57.03,Healthy,57.79,51.08,Low
18022,77.81,67.86,Healthy,65.96,59.4,Low
13278,71.93,58.73,Healthy,58.49,46.42,Low
16115,74.79,63.17,Healthy,61.85,58.52,Low
16358,62.37,43.7,Healthy,47.4,32.98,Medium
14065,74.43,61.91,Healthy,61.26,54.01,Low
15824,61.36,41.69,Healthy,44.34,40.25,Medium
15140,55.34,32.77,Moderate,37.83,32.98,Medium
14813,82.22,75.42,VIP,72.54,55.54,Low
12591,69.99,55.29,Healthy,56.23,47.03,Low
16623,71.6,58.05,Healthy,57.86,47.15,Low
16228,75.62,63.63,Healthy,62.74,59.11,Low
13124,64.51,47.09,Healthy,50.33,32.98,Medium
17101,72.86,60.19,Healthy,59.72,48.99,Low
14609,79.7,70.5,Healthy,67.61,67.35,Low
16159,30.84,46.48,High Risk,47.72,41.22,Critical
12997,75.37,64.36,Healthy,62.84,56.46,Low
14220,23.56,34.73,High Risk,38.21,48.12,Critical
18141,67.15,51.82,Healthy,53.15,33.25,Low
16830,66.45,49.25,Healthy,50.13,47.28,Low
13761,32.12,48.49,High Risk,48.93,59.74,High
14966,78.92,69.73,Healthy,67.16,60.15,Low
17143,65.09,48.1,Healthy,49.89,38.12,Low
14700,65.54,48.58,Healthy,50.3,41.2,Low
16677,65.87,49.4,Healthy,51.01,32.4,Low
17368,83.74,77.18,VIP,73.41,65.38,Low
14612,59.36,38.22,Moderate,42.52,32.98,Medium
13782,72.33,58.44,Healthy,56.8,71.87,Low
16256,25.6,38.62,High Risk,41.56,41.25,Critical
13768,21.07,28.93,High Risk,33.08,48.03,Critical
18177,27.77,41.3,High Risk,43.13,48.53,Critical
14204,68.58,53.03,Healthy,53.39,44.23,Low
14437,86.16,81.02,VIP,76.99,67.38,Low
13395,67.94,52.09,Healthy,53.33,46.77,Low
15886,68.9,54.5,Healthy,54.66,50.26,Low
14375,61.4,41.89,Healthy,44.39,38.78,Medium
17244,78.11,68.21,Healthy,66.12,52.89,Low
13900,73.83,61.76,Healthy,61.0,45.53,Low
14320,28.13,41.97,High Risk,43.68,49.88,Critical
14198,76.38,65.3,Healthy,63.21,60.96,Low
15664,65.52,48.2,Healthy,49.12,46.76,Low
17167,77.24,66.38,Healthy,65.02,55.84,Low
17966,31.02,46.65,High Risk,46.88,69.83,High
16287,79.87,71.68,Healthy,69.13,47.17,Low
12791,84.11,78.37,VIP,74.38,65.13,Low
14901,85.68,80.09,VIP,76.13,69.57,Low
14372,61.71,42.75,Healthy,45.1,34.2,Medium
13891,77.02,66.99,Healthy,65.54,46.64,Low
12440,27.56,40.79,High Risk,43.38,32.3,Critical
17043,80.51,72.21,VIP,69.57,54.74,Low
14206,70.31,55.9,Healthy,56.59,47.38,Low
16794,80.89,72.67,VIP,69.61,63.09,Low
17161,55.04,32.23,Moderate,37.16,32.98,Medium
15542,28.75,43.68,High Risk,45.12,45.88,Critical
15992,68.35,52.91,Healthy,53.96,42.84,Low
14389,68.09,52.34,Healthy,52.68,48.45,Low
13945,68.67,53.79,Healthy,54.73,39.5,Low
12399,74.55,63.41,Healthy,62.37,44.99,Low
17006,76.1,65.06,Healthy,63.28,55.16,Low
17201,28.74,43.08,High Risk,44.57,49.79,Critical
14686,74.13,61.89,Healthy,60.14,63.0,Low
12696,62.66,44.19,Healthy,46.3,40.71,Medium
16906,66.94,51.63,Healthy,52.03,49.52,Low
16317,24.13,35.36,High Risk,38.57,45.58,Critical
16574,64.54,46.39,Healthy,48.22,36.1,Medium
13897,61.89,43.21,Healthy,45.43,32.43,Medium
15784,27.16,40.22,High Risk,42.81,32.94,Critical
14202,75.52,64.94,Healthy,63.66,45.31,Low
12693,72.05,59.04,Healthy,58.49,50.99,Low
18136,66.65,49.79,Healthy,51.17,44.57,Low
13970,70.71,56.71,Healthy,57.22,43.49,Low
15210,72.73,60.69,Healthy,60.7,33.06,Low
12993,68.43,52.67,Healthy,52.38,58.56,Low
14922,68.73,54.21,Healthy,55.02,36.8,Low
14265,26.76,40.35,High Risk,42.89,34.62,Critical
17638,21.45,30.72,High Risk,34.46,40.71,Critical
16511,71.87,58.64,Healthy,58.11,45.12,Low
16099,71.77,58.23,Healthy,57.22,58.04,Low
16798,27.6,41.26,High Risk,42.9,44.42,Critical
14355,81.16,73.76,VIP,71.33,44.97,Low
18247,69.4,54.75,Healthy,54.69,46.17,Low
17332,33.05,49.76,High Risk,49.44,68.35,High
15471,71.63,59.29,Healthy,59.43,33.67,Low
14894,61.62,42.58,Healthy,44.8,35.71,Medium
17382,73.43,60.72,Healthy,58.57,76.89,Low
13795,76.68,66.11,Healthy,64.09,48.92,Low
13386,65.79,48.53,Healthy,50.0,46.7,Low
17659,79.11,69.81,Healthy,67.84,59.11,Low
15190,55.94,33.72,Moderate,38.33,32.98,Medium
13976,29.44,43.8,High Risk,45.08,48.67,Critical
12903,56.75,34.97,Moderate,39.41,32.98,Medium
14885,64.09,45.55,Healthy,47.37,48.71,Medium
17429,68.28,52.73,Healthy,53.65,45.67,Low
16140,75.47,64.16,Healthy,63.65,41.2,Low
14224,78.17,68.14,Healthy,65.47,67.12,Low
13566,66.79,50.22,Healthy,50.67,43.0,Low
13175,22.38,33.57,High Risk,36.87,34.34,Critical
17671,77.05,67.48,Healthy,66.54,47.67,Low
12458,63.68,45.52,Healthy,47.32,42.45,Medium
12730,17.7,26.5,Critical,31.96,32.98,Critical
15617,72.17,58.89,Healthy,58.23,52.12,Low
17003,74.1,61.55,Healthy,60.03,60.44,Low
15021,83.26,76.97,VIP,73.52,61.12,Low
12576,73.25,60.66,Healthy,59.77,50.43,Low
12639,62.3,43.99,Healthy,45.95,33.13,Medium
12695,28.65,42.6,High Risk,43.96,46.52,Critical
15133,71.19,58.0,Healthy,58.2,35.17,Low
14260,30.55,45.93,High Risk,46.87,57.56,High
16264,62.01,43.01,Healthy,45.08,47.86,Medium
15137,24.76,36.86,High Risk,39.7,34.06,Critical
13476,70.79,56.59,Healthy,56.18,45.47,Low
18181,73.7,62.11,Healthy,60.48,53.07,Low
16246,26.53,40.66,High Risk,43.01,32.89,Critical
17683,74.35,63.15,Healthy,61.91,48.29,Low
16048,81.2,73.2,VIP,70.17,58.52,Low
13612,14.57,20.74,Critical,26.86,32.98,Critical
15074,63.43,44.94,Healthy,46.74,45.09,Medium
16430,81.6,73.75,VIP,70.04,66.66,Low
15180,80.35,71.98,VIP,69.61,45.99,Low
12393,71.4,57.94,Healthy,58.1,47.77,Low
14872,30.31,44.96,High Risk,45.96,52.1,High
15269,72.11,59.11,Healthy,59.11,47.67,Low
13294,14.13,20.21,Critical,26.36,32.98,Critical
14556,26.25,38.91,High Risk,40.66,53.68,Critical
17790,82.9,75.67,VIP,71.69,72.83,Low
16809,69.59,54.49,Healthy,53.76,60.65,Low
12915,78.65,69.63,Healthy,67.53,46.17,Low
15912,72.75,60.3,Healthy,58.02,72.23,Low
18096,65.3,48.74,Healthy,49.24,55.48,Low
17239,74.35,62.18,Healthy,60.99,50.0,Low
13223,70.6,56.47,Healthy,55.47,49.2,Low
17866,25.27,38.66,High Risk,41.18,26.02,Critical
13145,81.35,73.79,VIP,70.62,53.45,Low
12632,24.84,36.75,High Risk,39.5,44.35,Critical
16491,58.54,38.25,Moderate,42.1,32.98,Medium
17023,68.83,53.77,Healthy,53.61,44.63,Low
13041,68.13,51.8,Healthy,51.36,60.64,Low
12842,66.76,50.54,Healthy,51.55,35.58,Low
16175,30.48,45.79,High Risk,46.62,50.14,High
17135,81.82,74.33,VIP,71.06,58.86,Low
15309,28.36,42.44,High Risk,43.15,61.57,High
15197,72.59,59.59,Healthy,58.68,48.69,Low
17281,83.65,77.26,VIP,73.01,63.4,Low
16155,80.55,71.64,VIP,68.33,68.34,Low
15105,62.63,44.56,Healthy,46.29,33.06,Medium
17179,75.14,64.01,Healthy,62.53,47.65,Low
14055,22.51,33.64,High Risk,36.73,38.34,Critical
12648,65.78,49.28,Healthy,49.63,44.92,Low
17746,30.31,45.74,High Risk,46.53,52.71,High
14075,70.86,56.92,Healthy,56.31,50.14,Low
16955,82.28,75.39,VIP,71.94,50.9,Low
13140,80.63,72.56,VIP,69.98,51.15,Low
16472,62.43,43.77,Healthy,45.56,37.52,Medium
14618,80.06,71.17,VIP,68.24,60.78,Low
17952,79.86,70.68,Healthy,67.81,59.26,Low
12785,24.03,35.84,High Risk,38.61,36.72,Critical
16387,74.78,63.23,Healthy,61.28,52.77,Low
15254,24.01,35.22,High Risk,38.07,47.38,Critical
13770,70.51,56.63,Healthy,55.5,53.61,Low
13541,63.42,45.24,Healthy,46.82,38.46,Medium
16784,79.7,71.14,Healthy,68.18,52.69,Low
13595,28.74,42.95,High Risk,44.04,50.81,Critical
13415,32.4,49.76,High Risk,49.47,55.06,High
12761,26.47,40.6,High Risk,42.75,51.48,Critical
17609,76.57,66.11,Healthy,63.16,71.94,Low
13287,26.05,38.41,High Risk,40.05,52.91,Critical
16493,65.62,48.23,Healthy,48.64,50.48,Low
16958,55.47,33.15,Moderate,37.5,32.98,Medium
13155,79.35,71.12,Healthy,68.66,51.23,Low
16049,77.6,67.47,Healthy,65.46,49.88,Low
15794,19.33,27.75,Critical,31.47,60.22,Critical
17482,25.39,38.31,High Risk,40.71,38.78,Critical
15574,78.64,69.42,Healthy,67.16,53.68,Low
12370,24.82,37.45,High Risk,39.18,57.48,Critical
16384,62.72,44.67,Healthy,46.27,34.02,Medium
14522,29.28,42.95,High Risk,43.46,65.66,High
14687,67.09,51.42,Healthy,52.17,38.07,Low
16861,73.37,60.71,Healthy,59.51,54.28,Low
15850,79.31,71.05,Healthy,68.04,52.9,Low
18196,25.78,39.41,High Risk,41.64,33.97,Critical
14226,54.88,32.11,Moderate,36.54,32.98,Medium
16092,28.92,43.49,High Risk,44.43,51.5,High
17801,64.92,47.27,Healthy,47.74,45.41,Medium
14838,63.72,45.84,Healthy,47.25,35.63,Medium
16676,67.25,50.78,Healthy,51.57,47.23,Low
12449,65.8,48.93,Healthy,49.95,46.22,Low
17356,30.19,44.95,High Risk,45.16,62.93,High
12379,63.89,46.12,Healthy,47.48,36.89,Medium
15331,28.92,43.79,High Risk,44.66,54.98,High
17545,72.5,60.65,Healthy,59.41,47.29,Low
14820,80.5,72.03,VIP,68.48,64.42,Low
17987,79.64,70.99,Healthy,67.93,58.65,Low
16386,63.2,45.36,Healthy,48.08,32.98,Medium
12847,63.33,45.35,Healthy,48.08,32.98,Medium
12670,70.38,56.59,Healthy,56.61,32.16,Low
12423,70.06,55.68,Healthy,55.81,40.25,Low
12373,21.52,31.15,High Risk,34.35,47.38,Critical
12426,13.73,19.3,Critical,25.26,32.98,Critical
15994,65.12,48.59,Healthy,49.6,32.64,Low
14565,20.02,28.78,High Risk,33.56,32.98,Critical
13989,30.75,45.96,High Risk,46.51,55.8,High
13023,17.27,25.63,Critical,30.78,32.98,Critical
14947,76.11,65.57,Healthy,63.14,57.77,Low
15809,26.67,40.24,High Risk,42.27,40.58,Critical
13208,64.86,47.44,Healthy,47.79,44.52,Medium
15908,25.57,38.04,High Risk,40.34,46.77,Critical
13026,32.2,48.46,High Risk,48.15,57.71,High
17854,32.68,50.44,High Risk,49.88,54.64,High
14326,26.46,39.88,High Risk,41.93,41.33,Critical
16769,29.24,44.81,High Risk,45.47,45.21,Critical
16262,66.45,49.7,Healthy,51.81,32.98,Low
13370,67.88,53.27,Healthy,54.94,32.98,Low
18179,24.44,36.24,High Risk,38.73,38.65,Critical
13856,38.08,57.94,High Risk,55.46,79.1,High
12987,68.5,52.81,Healthy,52.45,47.5,Low
13049,69.18,54.74,Healthy,54.91,41.23,Low
16071,28.37,42.18,High Risk,43.15,50.92,Critical
16638,85.58,79.93,VIP,75.04,75.1,Low
14484,71.04,57.08,Healthy,56.17,46.85,Low
16972,70.93,57.47,Healthy,57.28,40.84,Low
13108,74.38,63.01,Healthy,62.12,42.2,Low
17492,25.67,38.56,High Risk,40.73,44.84,Critical
13614,68.28,53.52,Healthy,53.81,34.13,Low
14942,73.57,61.25,Healthy,59.27,53.19,Low
16465,64.46,46.57,Healthy,47.72,46.64,Medium
16451,22.7,34.13,High Risk,36.84,37.22,Critical
14714,69.84,55.82,Healthy,55.04,44.63,Low
14228,65.98,48.91,Healthy,48.98,55.07,Low
16172,29.89,45.18,High Risk,45.72,54.17,High
12588,71.36,57.68,Healthy,56.65,46.88,Low
15420,71.71,58.64,Healthy,56.35,66.66,Low
14302,66.86,50.35,Healthy,50.23,44.32,Low
18275,22.18,33.14,High Risk,35.94,34.4,Critical
17734,28.4,42.25,High Risk,43.13,51.74,Critical
16344,28.66,43.0,High Risk,43.79,48.81,Critical
16593,77.24,67.48,Healthy,64.32,58.1,Low
13589,67.75,51.48,Healthy,50.67,54.25,Low
17764,70.98,56.73,Healthy,55.79,44.04,Low
13713,69.97,55.51,Healthy,54.72,48.04,Low
13727,30.89,46.76,High Risk,45.92,73.69,High
15723,69.51,54.59,Healthy,53.9,51.31,Low
17525,67.65,51.68,Healthy,52.13,39.51,Low
16183,72.45,59.12,Healthy,57.86,59.19,Low
15605,82.17,75.45,VIP,71.27,58.61,Low
15070,78.28,69.09,Healthy,66.57,46.56,Low
16075,24.82,37.06,High Risk,39.32,42.32,Critical
17787,68.0,53.11,Healthy,54.65,32.98,Low
13286,14.83,21.59,Critical,27.06,32.98,Critical
13617,74.67,62.51,Healthy,59.92,70.41,Low
12537,59.04,38.93,Moderate,42.23,32.98,Medium
15266,78.29,69.6,Healthy,66.47,53.3,Low
17633,76.56,65.4,Healthy,63.32,59.31,Low
18116,81.34,73.57,VIP,69.58,72.23,Low
13363,58.77,38.59,Moderate,41.92,32.98,Medium
16496,66.33,49.96,Healthy,49.79,54.85,Low
17681,29.97,45.27,High Risk,44.81,72.34,High
13921,73.73,60.83,Healthy,58.77,55.29,Low
14248,26.39,39.99,High Risk,41.83,36.69,Critical
18163,15.24,22.35,Critical,27.69,32.98,Critical
17756,77.38,67.05,Healthy,64.73,58.91,Low
12786,14.5,21.23,Critical,26.7,32.98,Critical
17547,73.06,60.85,Healthy,60.07,32.12,Low
17141,70.14,57.08,Healthy,55.47,54.73,Low
14871,33.55,50.77,High Risk,49.58,61.07,High
17530,80.66,72.9,VIP,69.83,43.7,Low
17624,61.4,42.54,Healthy,44.03,32.15,Medium
18187,14.05,20.09,Critical,25.68,32.98,Critical
13729,66.08,49.22,Healthy,49.09,45.18,Low
16354,75.9,65.32,Healthy,63.18,46.37,Low
12703,24.56,36.5,High Risk,37.96,56.97,Critical
13264,54.61,31.55,Moderate,35.69,32.98,Medium
16907,85.4,79.91,VIP,75.05,64.97,Low
13937,60.19,40.04,Healthy,43.11,32.98,Medium
15695,21.84,31.95,High Risk,34.74,39.72,Critical
15636,61.5,42.5,Healthy,43.96,35.47,Medium
17499,16.84,23.56,Critical,28.68,32.98,Critical
15157,22.3,33.41,High Risk,36.0,34.06,Critical
13537,63.32,44.9,Healthy,46.05,46.4,Medium
13604,13.29,19.08,Critical,24.74,32.98,Critical
16269,54.93,32.13,Moderate,36.16,32.98,Medium
17860,81.58,74.79,VIP,70.89,52.72,Low
14315,22.67,33.63,High Risk,36.17,41.2,Critical
15777,71.38,58.04,Healthy,56.75,50.85,Low
15845,27.87,41.37,High Risk,42.16,52.39,Critical
14026,25.69,39.04,High Risk,40.89,34.27,Critical
17158,23.18,34.54,High Risk,36.95,38.49,Critical
16227,24.94,37.33,High Risk,39.39,38.3,Critical
16468,26.12,39.03,High Risk,40.87,47.6,Critical
17362,74.95,64.14,Healthy,61.19,61.01,Low
14167,32.79,49.74,High Risk,48.93,58.43,High
14474,15.27,22.47,Critical,27.66,32.98,Critical
15322,18.65,28.14,Critical,32.62,32.98,Critical
17649,25.88,39.1,High Risk,40.91,48.12,Critical
13057,27.74,41.55,High Risk,42.28,55.62,Critical
12485,17.04,25.11,Critical,29.95,32.98,Critical
14398,66.47,50.53,Healthy,50.9,35.81,Low
13466,72.42,59.43,Healthy,57.39,58.35,Low
16726,70.74,56.62,Healthy,56.22,46.32,Low
13296,72.02,58.54,Healthy,56.25,67.18,Low
14584,70.32,56.25,Healthy,54.59,55.7,Low
18084,70.89,56.6,Healthy,56.2,51.61,Low
14284,13.35,19.14,Critical,24.7,32.98,Critical
17886,65.62,48.56,Healthy,48.37,49.18,Low
15970,14.63,21.42,Critical,26.69,32.98,Critical
14902,67.6,52.17,Healthy,52.3,34.13,Low
13439,68.84,54.71,Healthy,54.52,35.17,Low
17825,28.04,42.12,High Risk,42.2,63.4,High
16693,69.27,54.28,Healthy,53.36,45.29,Low
14324,65.23,48.68,Healthy,49.23,32.15,Low
13656,24.71,37.04,High Risk,39.04,42.05,Critical
17142,69.92,55.93,Healthy,54.79,44.65,Low
15995,58.06,37.15,Moderate,40.42,32.98,Medium
13922,61.75,42.32,Healthy,43.65,46.01,Medium
15608,57.89,36.89,Moderate,40.19,32.98,Medium
14551,73.55,61.29,Healthy,58.58,63.46,Low
14890,21.17,30.95,High Risk,33.69,44.67,Critical
16658,84.7,79.47,VIP,74.24,69.46,Low
15235,84.56,78.84,VIP,73.68,77.66,Low
14037,32.38,48.49,High Risk,47.72,57.01,High
17834,65.01,47.45,Healthy,48.11,46.01,Low
15814,68.09,53.07,Healthy,53.02,32.86,Low
14350,71.55,58.18,Healthy,57.49,43.76,Low
14696,73.9,61.85,Healthy,60.7,43.9,Low
14321,62.39,43.45,Healthy,44.59,44.67,Medium
14809,21.06,30.71,High Risk,33.44,56.59,Critical
14953,68.35,52.6,Healthy,51.81,58.96,Low
13585,27.44,41.4,High Risk,42.01,42.92,Critical
15207,68.33,53.14,Healthy,52.28,50.73,Low
13987,72.06,58.85,Healthy,58.05,50.4,Low
16407,75.78,64.59,Healthy,61.77,66.08,Low
13134,66.58,50.11,Healthy,50.39,47.38,Low
18271,21.15,31.24,High Risk,33.88,36.12,Critical
15973,79.79,71.72,Healthy,68.51,56.03,Low
13029,73.44,61.15,Healthy,60.04,34.58,Low
14151,20.31,28.63,High Risk,31.58,44.48,Critical
17237,72.99,60.51,Healthy,59.47,47.91,Low
13320,62.03,42.91,Healthy,44.07,47.98,Medium
17782,70.79,56.92,Healthy,56.33,56.59,Low
16646,53.88,30.29,Moderate,34.31,32.98,Medium
14182,68.12,51.77,Healthy,50.51,57.13,Low
16903,71.21,58.09,Healthy,57.34,45.48,Low
13814,16.96,25.07,Critical,29.73,32.98,Critical
15363,73.96,62.44,Healthy,61.13,36.23,Low
17349,78.01,68.46,Healthy,65.1,57.13,Low
16614,65.98,50.04,Healthy,50.27,33.53,Low
14583,73.9,62.59,Healthy,60.47,45.44,Low
16411,78.78,69.66,Healthy,66.66,52.77,Low
14142,73.44,61.73,Healthy,60.49,32.2,Low
14139,29.68,43.57,High Risk,43.82,53.28,High
17080,80.47,71.99,VIP,67.81,68.89,Low
15428,73.08,61.15,Healthy,59.2,44.04,Low
12866,25.66,38.33,High Risk,40.0,46.22,Critical
16996,74.79,63.05,Healthy,60.85,58.01,Low
14932,76.43,66.29,Healthy,64.46,46.89,Low
15356,81.94,74.44,VIP,70.29,65.69,Low
16132,23.08,34.38,High Risk,36.53,43.34,Critical
